,Return,Return-7,Return+1,Return-30,target_multi,target_bin,Month,DayOfW,Return_eth,Return_bnb,Return_ada,Return_lite,Trend_Bitcoins,R_eth,R_bnb,R_ada,R_lite,Date,avg-block-size,cost-per-transaction,hash-rate,miners-revenue,mvrv,my-wallet-n-users,n-transactions-per-block,nvt,transaction-fees-usd
418,-0.176,0.6488,6.0189,9.2043,1.0,1.0,1,5,0.8431,0.1632,2.3867,8.0114,5.040000000000001,0.42281430503974154,0.7790175064736905,0.7284641616083959,0.22288476483795594,2019-01-05,,,,,,,,,
419,6.2586,5.4496,-1.2605,19.202,0.0,0.0,1,6,1.2464,5.4024,10.1814,12.7747,5.11,0.674252920375771,0.9505226404029266,0.9548715598466576,0.8578522900221612,2019-01-06,,,,,,,,,
420,-1.3077,7.5493,0.1391,15.7973,0.0,1.0,1,0,-3.8719,-2.1456,-2.5778,-3.7512,5.95,0.390841794452335,0.9570936217683151,0.9727110577220603,0.9357786290862713,2019-01-07,,,,,,,,,
421,0.059,4.8739,0.1104,11.527,0.0,1.0,1,1,-1.0581,5.4669,0.7998,4.1159,5.670000000000001,-0.17057646269562507,0.8249292468566822,0.9836669196440382,0.9226794001956026,2019-01-08,,,,,,,,,
422,0.0929,2.3301,-8.8314,15.2068,-1.0,0.0,1,2,0.165,-0.2722,7.4166,-1.1685,5.880000000000001,-0.20328221351939385,0.730431936067042,0.7886359627082972,0.9511908224987009,2019-01-09,,,,,,,,,
423,-8.8114,-4.1133,0.2294,7.4268,0.0,1.0,1,3,-14.7294,-10.5132,-14.4479,-13.1354,7.000000000000001,0.9877289784780053,0.8397879182601871,0.8081615380696731,0.9694192075551105,2019-01-10,,,,,,,,,
424,0.3634,-4.4159,-0.7069,5.7476,0.0,0.0,1,4,-0.2078,1.8493,-0.3948,-4.0253,6.0200000000000005,0.9975166671862487,0.8934632499579076,0.8785131735241279,0.9667338340859726,2019-01-11,,,,,,,,,
425,-0.6963,-4.7824,-2.9593,10.4906,-1.0,0.0,1,5,-1.2245,-1.8034,-1.0192,-0.2212,5.460000000000001,0.9987212907502094,0.9897074533306834,0.9367556683620427,0.9833879690406523,2019-01-12,,,,,,,,,
426,-2.8947,-12.8459,4.3091,9.575,1.0,1.0,1,6,-7.1556,-6.7978,-8.1507,-6.3679,5.32,0.9958633693737825,0.972069146194535,0.9939193294853276,0.9811141189139225,2019-01-13,,,,,,,,,
427,4.1813,-7.9298,-2.0339,14.4988,-1.0,0.0,1,0,10.3349,10.4275,9.4661,6.5183,5.880000000000001,0.989356034091605,0.9665646829360427,0.964717344928851,0.7988219762388825,2019-01-14,,,,,,,,,
428,-1.9853,-9.9278,0.6702,11.6156,0.0,1.0,1,1,-5.5275,-3.9689,-3.0505,-2.7085,5.74,0.9938086653701186,0.9939871222447922,0.9763648971162008,0.9608274844679239,2019-01-15,,,,,,,,,
429,0.647,-9.4241,0.6445,3.078,0.0,1.0,1,2,1.4267,4.561,4.6974,1.2241,5.250000000000001,0.9841997809385573,0.9189558245278506,0.8908537206879679,0.9553048390751472,2019-01-16,,,,,,,,,
430,0.7309,-0.0098,-0.5634,-0.4733,0.0,0.0,1,3,0.1363,3.9858,1.0029,0.121,5.1800000000000015,0.9604680241588551,0.8853969763185653,0.8853518458099592,0.9903730336713159,2019-01-17,,,,,,,,,
431,-0.5479,-0.8007,1.9336,-2.3522,1.0,1.0,1,4,-2.1385,2.456,-2.1895,-1.8862,4.83,0.8484418176684213,0.29524112162638244,0.47348379772634336,0.8279491546778702,2019-01-18,,,,,,,,,
432,2.086,1.8373,-3.421,-9.8169,-1.0,0.0,1,5,2.3884,0.9947,3.3314,3.4006,4.760000000000002,0.7150516566733425,0.7900465475638162,0.8655388346755485,0.8874144978793517,2019-01-19,,,,,,,,,
433,-3.3401,1.3527,-0.6937,-7.5844,0.0,0.0,1,6,-4.1382,-2.3012,-4.8102,-4.0432,4.130000000000001,0.8659737267109228,0.32744714981930734,0.9550833216903202,0.9165660277667069,2019-01-20,,,,,,,,,
434,-0.6761,-3.5083,0.7982,-10.9151,0.0,1.0,1,0,-2.0718,0.7349,-1.3872,0.0776,4.340000000000002,0.9652749819694839,0.27260329751664714,0.980520604790522,0.9031898318039968,2019-01-21,,,,,,,,,
435,0.825,-0.7188,-0.5397,-9.8626,0.0,0.0,1,1,1.3976,-0.3062,1.6065,1.5094,4.760000000000002,0.9862353782554237,0.840074915011963,0.996845882091507,0.8350571141228003,2019-01-22,,,,,,,,,
436,-0.5667,-1.912,0.4391,-12.0992,0.0,1.0,1,2,-1.0624,0.1665,-1.488,1.0513,5.11,0.9857691319358125,0.826085080472239,0.9944863911083712,0.7920262694262494,2019-01-23,,,,,,,,,
437,0.4566,-2.1122,-0.0305,-5.6251,0.0,0.0,1,3,-0.085,-0.4371,0.2096,2.288,4.550000000000002,0.6764295845200565,-0.8484910007587216,0.7685748186687898,0.3011885487164032,2019-01-24,,,,,,,,,
438,-0.2114,-1.5876,0.0749,-6.6765,0.0,1.0,1,4,-1.0346,3.4164,-0.9421,0.4917,4.760000000000002,0.29031384058907156,0.13020297249506413,0.410947473532045,0.6171893772289457,2019-01-25,,,,,,,,,
439,0.0763,-3.3822,-0.5134,-1.433,0.0,0.0,1,5,0.099,3.7961,-0.089,0.5538,4.130000000000001,0.08590798106267125,0.28169603803876214,0.2720501209004468,0.2797151213010276,2019-01-26,,,,,,,,,
440,-0.5748,-0.4734,-3.1673,-8.6636,-1.0,0.0,1,6,-2.665,1.2157,-3.511,-1.4785,4.550000000000002,0.4733637490959794,-0.12234156957025959,0.5777198208036869,0.8203376445534265,2019-01-27,,,,,,,,,
441,-3.1759,-2.9525,-0.6435,-9.1602,0.0,0.0,1,0,-5.9101,-12.4842,-5.7491,-4.0528,5.53,0.9755262459449447,0.7200558565148615,0.9573607251531431,0.9833115529485807,2019-01-28,,,,,,,,,
442,-0.5983,-4.3406,1.1039,-10.8081,1.0,1.0,1,1,-1.053,-0.6218,-1.1934,-0.4432,5.250000000000001,0.9890149339849782,0.9297062021874428,0.9792378501192853,0.9911440685390712,2019-01-29,,,,,,,,,
443,1.2278,-2.7598,-0.8143,-6.8538,0.0,0.0,1,2,3.3208,-0.0033,3.8741,2.7824,4.62,0.9842202930402009,0.9683533811518426,0.973446818028258,0.9656046364136268,2019-01-30,,,,,,,,,
444,-0.7923,-3.9733,0.872,-10.0358,1.0,1.0,1,3,-1.6894,1.5434,-3.3376,-0.7484,4.62,0.9801167030341117,0.9531359345282726,0.9744052222609371,0.9006991015185589,2019-01-31,,,,,,,,,
445,0.7917,-3.1063,0.9494,-11.55,1.0,1.0,2,4,0.4313,4.7648,0.6165,3.4917,4.130000000000001,0.8361803120639315,0.4957505941639131,0.7523108533411014,0.7749368484647009,2019-02-01,,,,,,,,,
446,1.0456,-2.2596,-1.6202,-8.2278,-1.0,0.0,2,5,2.7579,5.147,1.8628,4.8048,3.71,0.9470855590376911,0.8431859069738391,0.7502917914682478,0.9503434197771504,2019-02-02,,,,,,,,,
447,-1.4825,-3.3469,-0.1403,-10.2056,0.0,0.0,2,6,-2.713,-2.1461,-3.133,-2.881,3.99,0.9210438996312623,0.5100296079212235,0.7079077721360383,0.6707521443632478,2019-02-03,,,,,,,,,
448,-0.2324,-0.3255,0.2082,-10.0396,0.0,1.0,2,0,0.1819,4.9465,-0.716,1.9252,4.62,0.8994881883867815,0.2197422087287062,0.9322506896518188,0.49472388043915505,2019-02-04,,,,,,,,,
449,0.3301,0.529,-1.5171,-14.9701,-1.0,0.0,2,1,-0.1716,10.7525,0.1904,0.7277,6.0200000000000005,0.8886426987809949,-0.3398607955404891,0.9879824528271575,0.14533168579602376,2019-02-05,,,,,,,,,
450,-1.5948,-2.0772,-0.4188,-15.1911,0.0,0.0,2,2,-2.4635,2.8363,-3.5006,-4.1177,5.460000000000001,0.9892914291384304,-0.6720033738713325,0.9969495727083574,0.8150120133038228,2019-02-06,,,,,,,,,
451,-0.4527,-1.6867,7.8632,-15.6636,1.0,1.0,2,3,-0.2866,-4.6045,-0.6958,0.9634,4.9700000000000015,0.9821085962658268,-0.6021562368144128,0.9951981006637804,0.77906874031475,2019-02-07,,,,,,,,,
452,7.8028,5.1272,0.1206,-9.1323,0.0,1.0,2,4,13.9736,10.2156,11.9564,30.7789,5.460000000000001,0.998435139821497,0.6276912858340948,0.9904619736770237,0.9878297340440532,2019-02-08,,,,,,,,,
453,-0.0104,4.2641,0.5171,-0.2099,0.0,1.0,2,5,0.1818,3.1347,0.6941,4.1105,4.69,0.9991865721967214,0.9228576382960397,0.9966640716498302,0.9912592574956244,2019-02-09,,,,,,,,,
454,0.4625,6.5293,-1.1316,0.0766,-1.0,0.0,2,6,4.5202,4.0128,4.3362,4.6104,4.340000000000002,0.9829391728179705,0.9276320174676715,0.9755545212713103,0.9911429737396191,2019-02-10,,,,,,,,,
455,-1.2767,5.4718,0.1397,-0.3515,0.0,1.0,2,0,-2.8615,3.9101,-2.4292,-7.8907,4.550000000000002,0.9706577937574062,0.8256690346735138,0.9588721349442988,0.9857452022578091,2019-02-11,,,,,,,,,
456,0.2958,5.3996,-0.5873,2.8308,0.0,0.0,2,1,1.1501,-2.0112,0.1703,1.76,4.41,0.37982797449255673,-0.38713410121479636,0.41945120813051884,0.9060434103361096,2019-02-12,,,,,,,,,
457,-0.5894,6.3948,-0.4182,-1.9962,0.0,0.0,2,2,0.0076,-4.1504,-1.5256,-4.1879,4.2,0.25902770970358374,-0.04635745150533972,0.6679711984827991,0.9921708868397731,2019-02-13,,,,,,,,,
458,-0.3935,6.3954,0.1087,-0.3799,0.0,1.0,2,3,-0.8388,-1.6526,-1.4489,-0.5611,4.340000000000002,0.8400275658817287,0.5477748835907056,0.9949788336591802,0.9862583917509928,2019-02-14,,,,,,,,,
459,0.0952,-1.2537,0.2479,-0.9356,0.0,1.0,2,4,0.5325,5.1264,0.1579,2.5368,4.2,0.2284214178072097,0.7176256328732294,0.9925254663063602,0.8460997251953337,2019-02-15,,,,,,,,,
460,0.4016,-1.1281,1.2135,-1.326,1.0,1.0,2,5,0.7057,-2.0207,1.002,1.9528,3.78,0.5158118584420907,0.6003024316359479,0.9933151832831761,0.7273284719715677,2019-02-16,,,,,,,,,
461,1.114,-0.4431,6.5838,0.4373,1.0,1.0,2,6,8.4564,0.8948,1.0359,1.2262,3.5000000000000004,0.9844902947806878,0.4347777333504568,0.8965997236021822,0.7164708303957757,2019-02-17,,,,,,,,,
462,6.6554,7.326,0.8014,5.0192,1.0,1.0,2,0,9.8215,4.5513,9.9764,9.4828,5.250000000000001,0.9532044213643279,0.8178937284775379,0.9982906643205982,0.9662960412485341,2019-02-18,,,,,,,,,
463,0.9058,8.0351,1.3358,9.6106,1.0,1.0,2,1,-0.719,9.4085,1.042,-0.564,6.090000000000002,0.9587148786457665,0.8564029961919621,0.9989863228055431,0.9900151213334842,2019-02-19,,,,,,,,,
464,1.3463,10.1251,-1.1426,11.8508,-1.0,0.0,2,2,3.0182,4.2141,2.9755,8.2915,5.460000000000001,0.9651265799886518,0.8931981278175104,0.9968812383923898,0.9461952998717651,2019-02-20,,,,,,,,,
465,-1.1534,9.324,1.3001,9.6971,1.0,1.0,2,3,-2.157,-4.4867,-5.4955,-5.1774,5.1800000000000015,0.9889376700274971,0.8661549570003821,0.9554686024532831,0.9282059929821102,2019-02-21,,,,,,,,,
466,1.344,10.6251,3.4203,11.7263,1.0,1.0,2,4,2.0669,3.7273,2.4911,1.3694,4.83,0.8831223380176133,0.90779870862245,0.6150402891545099,0.8172879559629203,2019-02-22,,,,,,,,,
467,3.5912,14.1259,-8.0168,15.0425,-1.0,0.0,2,5,6.8059,-0.3815,5.6783,4.0448,5.670000000000001,0.9982105351725574,0.4491145793599299,0.8495383516392184,0.7314938037002074,2019-02-23,,,,,,,,,
468,-8.0819,3.7179,1.8966,5.8521,1.0,1.0,2,6,-14.5056,-6.3419,-12.8697,-13.5481,7.000000000000001,0.999161171059045,0.7859103097632866,0.953419387627136,0.8961825266811955,2019-02-24,,,,,,,,,
469,1.9883,-0.8432,-0.7299,7.779,0.0,0.0,2,0,3.1905,-2.221,4.4465,3.6727,5.6000000000000005,0.998418766321278,0.8072787572162271,0.9980782925180394,0.9702626664743901,2019-02-25,,,,,,,,,
470,-0.6275,-2.3495,-0.0859,7.5445,0.0,0.0,2,1,-1.1145,-3.0634,-1.5035,-1.4842,4.340000000000002,0.9989991489014669,0.7998625135436901,0.9991202311050777,0.9890366572537075,2019-02-26,,,,,,,,,
471,-0.1668,-3.7195,0.0971,10.9668,0.0,1.0,2,2,-1.3791,3.9731,-0.1362,0.1819,4.69,0.9950878517539222,0.8278068996993481,0.9991242614055699,0.9997736523421059,2019-02-27,,,,,,,,,
472,0.1695,-2.5121,0.1245,11.7939,0.0,1.0,2,3,0.3399,4.5439,-0.2821,1.3608,4.9700000000000015,0.8203893768319428,-0.304224611508984,0.975231092762618,0.8909286844647041,2019-02-28,,,,,,,,,
473,0.1512,-3.6435,0.1252,10.7109,0.0,1.0,3,4,-0.2869,10.0057,0.3874,2.7075,4.8599999999999985,0.8492869377085998,-0.0796842892043437,0.9550236398088278,0.22321200166634686,2019-03-01,,,,,,,,,
474,0.236,-6.7136,-0.4461,11.7596,0.0,0.0,3,5,-1.5718,4.2606,-0.877,3.231,4.74,-0.6785675921393522,0.9169600949375377,-0.7452008287014514,0.9687241181022543,2019-03-02,,,,,,,,,
475,-0.3907,0.9644,-2.2255,10.2992,-1.0,0.0,3,6,-1.882,-2.5951,-1.2625,-1.3089,4.68,0.2996214053182233,0.44803857768291266,0.37187044205437664,0.39659482531548984,2019-03-03,,,,,,,,,
476,-2.1725,-3.12,3.5841,6.8302,1.0,1.0,3,0,-3.3171,0.0687,-4.021,-3.9369,5.04,0.8917233469522228,-0.15377578343975143,0.9613976855675452,0.5234795228411184,2019-03-04,,,,,,,,,
477,3.6316,1.0901,0.1942,12.4815,0.0,1.0,3,1,7.8482,19.8915,6.4361,14.2055,5.76,0.9471707857347949,0.5806843956194747,0.9562800367792951,0.780384769067465,2019-03-05,,,,,,,,,
478,0.1761,1.3735,0.1932,12.8583,0.0,1.0,3,2,0.6021,5.5829,-0.7919,5.2132,5.64,0.975861206790595,0.7616477138865352,0.9671408186855818,0.8638705795068454,2019-03-06,,,,,,,,,
479,0.2075,1.4709,-0.2647,12.8413,0.0,0.0,3,3,-0.6534,4.2724,0.2194,2.42,5.34,0.9808626226842823,0.859309566508718,0.9738890084308004,0.9151292461238619,2019-03-07,,,,,,,,,
480,-0.3091,1.0765,1.594,14.2764,1.0,1.0,3,4,-2.3023,-5.643,-0.6705,-2.326,4.92,0.95583453689114,0.9653758721884311,0.9735538207103633,0.9620967989137507,2019-03-08,,,,,,,,,
481,1.7656,2.5592,-0.2956,16.5862,0.0,0.0,3,5,2.2817,1.9691,9.4691,3.7233,4.92,0.21548256086247095,0.2940906569445105,0.9662654499898904,0.734966262705112,2019-03-09,,,,,,,,,
482,-0.3675,2.7143,-1.1735,7.7676,-1.0,0.0,3,6,-1.029,-0.4975,-2.2586,-1.5778,4.56,0.12904739985865848,-0.12253137294912532,0.9951844089875101,0.8526411406580375,2019-03-10,,,,,,,,,
483,-1.227,3.8194,0.1006,6.3746,0.0,1.0,3,0,-2.2035,0.1104,4.2366,-3.0907,5.04,0.6118155350414287,-0.12497501920438464,0.44802671318039006,0.8193386023974548,2019-03-11,,,,,,,,,
484,0.1383,0.328,-0.0624,5.9338,0.0,0.0,3,1,0.3209,6.279,-0.5623,2.8586,5.22,0.9377696962178395,-0.2058064273559379,0.19100491443683068,0.8413634786601387,2019-03-12,,,,,,,,,
485,-0.1618,0.0711,0.4518,7.0794,0.0,1.0,3,2,-1.0019,-2.0253,-1.6383,-2.0017,4.92,0.9813113291408815,-0.5798821236504618,-0.6379199904403675,0.8486769394031601,2019-03-13,,,,,,,,,
486,0.4812,0.3294,0.9312,7.4131,1.0,1.0,3,3,0.3811,-0.4508,3.1777,1.2964,4.32,0.8741648896340136,-0.4729524979924641,-0.6082241896989398,0.6897025695717092,2019-03-14,,,,,,,,,
487,0.8722,1.5324,2.217,9.0538,1.0,1.0,3,4,3.0881,0.2924,4.3575,4.3289,4.8,0.9170267616831619,0.14562932133148754,0.9514784226775904,0.9210268386609162,2019-03-15,,,,,,,,,
488,2.14,2.1551,-0.5804,11.9397,0.0,0.0,3,5,3.253,7.0881,3.0113,4.832,5.04,0.9821808306866335,0.8272081325708014,0.9504039434865766,0.9790935987692747,2019-03-16,,,,,,,,,
489,-0.5556,1.8633,0.1808,11.1693,0.0,1.0,3,6,-1.5732,-2.0392,-2.6996,-1.0305,4.8599999999999985,0.9836540098612688,0.9348392270210951,0.9238992718352136,0.9904662511195835,2019-03-17,,,,,,,,,
490,0.063,3.2592,0.9593,11.0949,1.0,1.0,3,0,-0.5212,-0.4632,0.2803,-1.6635,5.58,0.9483879909142775,0.9493380897494214,0.8901927016125765,0.9583540405461771,2019-03-18,,,,,,,,,
491,0.9547,4.145,0.4,10.8158,0.0,1.0,3,1,0.9085,0.1136,4.2353,0.6497,5.16,0.7919990327770264,0.8057213546641117,0.7998839631135245,0.7350802525072797,2019-03-19,,,,,,,,,
492,0.4098,4.6269,-1.4226,4.3865,-1.0,0.0,3,2,0.1435,-2.6265,2.2231,0.2779,5.58,0.30136029901618216,-0.5685815086282636,0.9949267427734718,-0.11955768371794301,2019-03-20,,,,,,,,,
493,-1.3376,2.6745,-0.133,2.0834,0.0,0.0,3,3,-2.7352,-5.0021,-1.959,-2.4466,6.0,0.6151187222071767,0.10231419846529086,0.7497738717115005,0.30280767769352246,2019-03-21,,,,,,,,,
494,-0.1129,1.592,0.2947,0.6037,0.0,1.0,3,4,0.4534,5.3212,9.7456,0.8792,5.64,0.8597584606065193,0.32789446140362777,-0.17862321728956831,0.8643870977891279,2019-03-22,,,,,,,,,
495,0.326,-0.3186,-0.3384,2.0664,0.0,0.0,3,5,0.8757,-0.0906,9.9805,2.6042,5.16,0.958012255414199,0.530498048241526,-0.469523375494083,0.492826747099687,2019-03-23,,,,,,,,,
496,-0.3221,-0.076,-1.4693,0.4155,-1.0,0.0,3,6,-0.9604,13.4126,-3.1684,-1.6639,4.44,0.9624728152241869,-0.23798679193311317,-0.44893876607335287,0.47211059022760327,2019-03-24,,,,,,,,,
497,-1.5169,-1.7219,0.5554,-4.332,1.0,1.0,3,0,-1.4957,-2.3653,-4.5675,-1.3365,4.8,0.9074492434884788,-0.5652713130620205,0.04504985254435935,0.48495322078844166,2019-03-25,,,,,,,,,
498,0.3994,-2.1151,2.5592,4.5836,1.0,1.0,3,1,0.3006,-2.524,5.344,-0.2769,4.74,0.9717918136148862,-0.5157147593559583,0.33500570540904395,0.7734126355128259,2019-03-26,,,,,,,,,
499,2.5807,-0.01,-0.4394,5.2636,-1.0,0.0,3,2,4.0854,3.0245,8.6178,4.7865,5.04,0.9871102316153108,-0.08771238340333501,0.9369928690973202,0.9543084785503313,2019-03-27,,,,,,,,,
500,-0.452,0.9873,0.7193,5.5716,1.0,1.0,3,3,-1.1272,0.1684,-2.6112,-1.6907,4.8599999999999985,0.9867999796581951,0.19187890652027087,0.946754181423391,0.9577923434033839,2019-03-28,,,,,,,,,
501,0.7392,1.8491,0.2022,6.4223,0.0,1.0,3,4,2.2636,-1.7407,8.4029,0.2191,5.2799999999999985,0.9830816593564523,0.09270374903321317,0.9520551694922186,0.9289743322384897,2019-03-29,,,,,,,,,
502,0.3549,1.7551,-0.0306,6.5341,0.0,0.0,3,5,-0.1872,2.668,0.6764,-1.032,4.98,0.9835574926208358,0.7376603712284273,0.915093181687924,0.7458243310234032,2019-03-30,,,,,,,,,
503,-0.0013,2.0694,1.2856,6.3691,1.0,1.0,3,6,-0.4398,2.7726,-2.7781,0.1928,4.68,0.891567893044929,0.3704288671926432,0.9132569008371405,-0.46004271196940666,2019-03-31,,,,,,,,,
504,1.2866,4.9233,17.356,7.6019,1.0,1.0,4,0,0.2579,3.1008,3.8463,-0.1511,4.0,0.5631505443063122,0.8170744630221949,0.789079655961728,-0.6235982664330744,2019-04-01,,,,,,,,,
505,17.3917,22.4537,1.9087,26.8431,1.0,1.0,4,1,15.5967,10.1843,18.1953,25.5146,9.5,0.9960248383427049,0.93052790337676,0.992787085864823,0.9954978994544993,2019-04-02,,,,,,,,,
506,1.9071,21.6771,-1.0099,32.2065,-1.0,0.0,4,2,-1.5547,-5.2865,6.187,11.3638,10.0,0.9872437772189337,0.8769652641947355,0.9894156028421955,0.9785877496745166,2019-04-03,,,,,,,,,
507,-0.9758,20.9798,2.3134,26.343,1.0,1.0,4,3,-2.0933,2.1299,-3.4778,-0.2266,6.7,0.97237009084223,0.8737625787437631,0.990580628208702,0.9710273662812137,2019-04-04,,,,,,,,,
508,2.3132,22.8946,0.4594,29.0152,0.0,1.0,4,4,4.743,1.6419,4.4313,4.2803,5.0,0.9615845995793864,0.8019366342460751,0.9859607843032783,0.9597859819585318,2019-04-05,,,,,,,,,
509,0.4571,23.21,2.7487,29.358,1.0,1.0,4,5,0.2634,-1.7717,-1.0141,4.3577,4.800000000000002,0.5823760019906026,-0.37017548845223563,0.8854621256435138,0.9331517843158081,2019-04-06,,,,,,,,,
510,2.6883,26.6354,1.7479,33.2664,1.0,1.0,4,6,5.154,0.0201,0.3582,-0.1179,4.6000000000000005,0.9982352351884118,0.18408528319918105,0.5312575579345752,0.8536357209709391,2019-04-07,,,,,,,,,
511,1.7296,27.2135,-1.6033,33.4684,-1.0,0.0,4,0,3.33,-5.0598,-3.8213,-3.0704,5.5,0.9991407708178669,-0.7368115520919529,-0.12283504552337514,0.5638041900538063,2019-04-08,,,,,,,,,
512,-1.6061,6.6617,2.2977,31.7178,1.0,1.0,4,1,-2.2792,1.7741,-3.7246,-3.0289,4.7,0.9960423499743425,-0.8709893445757978,-0.6306730661520586,-0.20463040911958588,2019-04-09,,,,,,,,,
513,2.3144,7.0687,-4.8842,36.3442,-1.0,0.0,4,2,0.7211,-0.9603,7.3825,1.8478,5.4,0.9272213211212788,-0.8240143831123703,-0.17797283221016716,-0.6028216518215167,2019-04-10,,,,,,,,,
514,-4.8937,2.8782,0.4946,29.5545,0.0,1.0,4,3,-6.6796,-3.16,-7.2769,-9.8599,4.9,0.9240175989446973,0.2692871394621677,0.6297364116672443,0.7102713383900413,2019-04-11,,,,,,,,,
515,0.5599,1.0495,0.1385,30.2766,0.0,1.0,4,4,-0.3622,4.2123,-0.1448,-0.8397,4.3,0.9396527521405988,0.2900142164274313,0.8830033810112852,0.9565703880778735,2019-04-12,,,,,,,,,
516,0.152,0.7267,1.3958,29.8702,1.0,1.0,4,5,-0.0665,1.5364,0.2947,-0.9189,3.6,0.9307188223916364,0.11513971625869389,0.8869126013949651,0.9373110591841188,2019-04-13,,,,,,,,,
517,1.4122,-0.5996,-1.947,30.468,-1.0,0.0,4,6,2.0443,4.1609,1.0892,6.0519,3.5,0.9768609197172001,0.1237063272409781,0.9805392732397522,0.9700886692667294,2019-04-14,,,,,,,,,
518,-1.9394,-4.2093,3.3244,25.1532,1.0,1.0,4,0,-3.7662,-0.4596,-2.7598,-4.7705,4.5,0.7686292464286737,0.5622256419078265,0.8599900832999569,0.8260764982300858,2019-04-15,,,,,,,,,
519,3.3352,0.5879,0.3128,30.0686,0.0,1.0,4,1,3.7745,2.271,1.8453,2.924,4.2,0.871808991194458,0.6968477492229205,0.6050912435983515,0.7558100427901606,2019-04-16,,,,,,,,,
520,0.3018,-1.3638,0.8844,30.24,0.0,1.0,4,2,-0.3598,-1.1202,-0.8486,-2.4891,4.7,0.8448436513152547,0.6920976205883894,0.30483330341182463,0.41288622042432854,2019-04-17,,,,,,,,,
521,0.8932,4.6184,0.1024,30.1434,0.0,1.0,4,3,4.1344,12.5068,-1.5542,3.379,4.6000000000000005,0.8800071479314349,0.6722632628018047,-0.12703841037126615,0.3732841729329164,2019-04-18,,,,,,,,,
522,0.1068,4.2101,0.6424,29.7576,0.0,1.0,4,4,-0.0457,11.1177,-2.7392,0.573,4.3,0.923850123491907,0.6545411839839615,-0.34438603869247236,0.7655191720908163,2019-04-19,,,,,,,,,
523,0.6358,4.7345,-0.4375,32.4759,0.0,0.0,4,5,0.0187,1.9988,-3.7842,-1.2573,4.1000000000000005,0.9079093780605363,0.9383379003332417,-0.9404974935640084,0.5269909832731229,2019-04-20,,,,,,,,,
524,-0.4001,2.8409,1.5963,32.0719,1.0,1.0,4,6,-2.112,-3.1929,-3.2003,-5.1403,3.7,0.7381687641766671,0.9336989169943685,-0.7813157651441206,0.19437930041952114,2019-04-21,,,,,,,,,
525,1.6352,6.5571,3.204,33.7859,1.0,1.0,4,0,1.0923,-1.153,5.3157,-0.4481,4.5,-0.25270460915127146,0.2600449335731602,-0.22365792647077842,-0.6505610262630425,2019-04-22,,,,,,,,,
526,3.204,6.433,-1.9291,38.5413,-1.0,0.0,4,1,-0.3252,-4.3222,-4.5384,-2.6134,5.800000000000002,-0.27040116510733986,-0.8889292087379738,-0.4169651612549457,-0.7583549472113953,2019-04-23,,,,,,,,,
527,-1.9141,4.0543,-4.6543,37.8948,-1.0,0.0,4,2,-3.2235,1.2297,-2.5213,-1.9329,4.6000000000000005,-0.25140425170600156,-0.8788634108671151,-0.30388361475665443,-0.6958379337053568,2019-04-24,,,,,,,,,
528,-4.6832,-1.6584,1.321,30.7506,1.0,1.0,4,3,-6.9044,-3.7182,-4.679,-2.7267,4.5,0.6934842192837998,0.08736257631410216,0.4984875432896739,0.25824019745794446,2019-04-25,,,,,,,,,
529,1.3251,-0.4613,-0.2094,29.1721,0.0,0.0,4,4,1.1435,2.6207,-0.1846,2.4551,4.7,0.8697261240646166,0.4206866758523496,0.6417519685834114,0.5844746519847006,2019-04-26,,,,,,,,,
530,-0.2118,-1.3038,0.3198,29.4704,0.0,1.0,4,5,1.3848,-2.2992,1.4232,-1.4922,3.7,0.9911034802752193,0.7296521621214734,0.9804315884608951,0.9153087613036414,2019-04-27,,,,,,,,,
531,0.254,-0.5531,-0.715,28.957,0.0,0.0,4,6,-0.7601,2.4465,-2.2767,-3.3188,3.7,0.9761734470709599,0.7909205231606906,0.8725300911080567,0.514933053297667,2019-04-28,,,,,,,,,
532,-0.7097,-2.8154,1.97,27.7766,1.0,1.0,4,0,-1.3282,-5.235,-5.8132,-2.6136,3.6,0.7732874275783774,0.6308560962870593,0.15680564617990944,0.1740565147471186,2019-04-29,,,,,,,,,
533,1.9628,-3.9774,0.9713,30.3337,0.0,1.0,4,1,4.5068,1.9586,8.792,9.316,3.7,0.9193992695836982,0.08537275418761989,0.6458829285340408,0.7429691846565829,2019-04-30,,,,,,,,,
534,0.9677,-1.1376,1.8988,29.9293,1.0,1.0,5,2,-0.8436,-0.8183,-1.8823,-0.8688,4.0600000000000005,0.8448420609215196,-0.15535973873097791,0.48964673220059746,0.8065914772856674,2019-05-01,,,,,,,,,
535,1.904,5.6572,4.7773,12.816,1.0,1.0,5,3,0.789,7.4588,-0.6389,0.1281,4.340000000000002,0.8362504518588215,0.6276009754999495,0.509609607248508,0.8042123573588271,2019-05-02,,,,,,,,,
536,4.7722,9.2614,1.0901,15.9916,1.0,1.0,5,4,3.6262,0.7087,1.8709,7.5403,5.6000000000000005,0.9233248073882946,0.8844102640608349,0.5642970525945563,0.907405773500163,2019-05-03,,,,,,,,,
537,1.0741,10.6842,-0.6081,18.4523,0.0,0.0,5,5,-2.2995,-3.6413,-4.2629,-1.5687,5.1800000000000015,0.7681574721972694,0.6304672573165828,-0.5618669696688584,0.9125278943650549,2019-05-04,,,,,,,,,
